INTEGRATED ENERGY FLOW DATA
Metric, Units,Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec, Annual total, ,Description ,
system : building : zone_02 : envelope : windows : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of windows to cooling load
system : building : zone_02 : envelope : windows : heat_loss : , GJ, 2.455926, 2.084884, 1.944201, 0.076685, 0.000000, 0.773371, 0.884711, 0.821227, 0.408365, 1.005666, 1.449858, 2.135848, 14.040742, , Contribution of windows to heating load
system : building : zone_02 : envelope : windows : net_flux : , GJ, 2.455926, 2.084884, 1.944201, 0.076685, 0.000000, 0.773371, 0.884711, 0.821227, 0.408365, 1.005666, 1.449858, 2.135848, 14.040742, , Contribution of windows to net heat flux
system : building : zone_02 : insolation : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Solar gains admitted through glazing that increase cooling loads
system : building : zone_02 : insolation : total : , GJ, 0.739825, 1.070693, 1.347339, 1.285790, 1.405890, 1.463300, 1.555127, 1.333590, 1.189981, 0.947427, 0.592519, 0.676804, 13.608286, , Solar gains admitted through glazing 
system : building : zone_02 : insolation : useful : , GJ, 0.739825, 1.070693, 1.347339, 0.062875, 0.000000, 0.000000, 0.000000, 0.000000, 0.002241, 0.713541, 0.592519, 0.676804, 5.205837, , Solar gains admitted through glazing that supplant heating loads
system : building : zone_02 : internal_gains : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Internal heat gains(convective + radiant) that increase cooling loads
system : building : zone_02 : internal_gains : total : , GJ, 0.854398, 0.771714, 0.854398, 0.826837, 0.854398, 0.826837, 0.854398, 0.854398, 0.826837, 0.854398, 0.826837, 0.854398, 10.059846, , Internal heat gains(convective + radiant)
system : building : zone_02 : internal_gains : useful : , GJ, 0.854398, 0.771714, 0.854398, 0.027561, 0.000000, 0.000000, 0.000000, 0.000000, 0.002297, 0.655727, 0.826837, 0.854398, 4.847330, , Internal heat gains(convective + radiant) that supplant heating loads
system : building : zone_02 : supplied_energy : cooling : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Zone net heat extraction 
system : building : zone_02 : supplied_energy : heating : , GJ, 11.972761, 8.459118, 6.651785, 0.223179, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.630829, 5.268676, 9.753187, 44.959533, , Zone net heat injection 
system : building : zone_02 : supplied_energy : net : , GJ, 11.972761, 8.459118, 6.651785, 0.223179, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.630829, 5.268676, 9.753187, 44.959533, , Zone net heat injection/extraction 
system : building : zone_02 : thermal_loads : cooling : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Total cooling load ( heat gain trough envelope +  ventilation and infiltration loads )
system : building : zone_02 : thermal_loads : heating : total : , GJ, 13.566984, 10.301525, 8.853521, 0.313615, 0.000000, 0.000000, 0.000000, 0.000000, 0.004538, 4.000097, 6.688032, 11.284389, 55.012700, , Total heating load ( heat loss trough envelope +  ventilation and infiltration loads )
system : building : zone_02 : thermal_loads : net_load : , GJ, 13.812402, 10.615876, 9.157907, 2.531392, 2.762943, 2.600244, 2.830382, 2.722728, 2.461509, 4.849171, 6.911936, 11.590593, 72.847083, , Net load ( heat gain/loss trough envelope +  ventilation and infiltration loads )
system : building : zone_03 : envelope : all_components : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Heat gained through all components of envelope
system : building : zone_03 : envelope : all_components : heat_loss : , GJ, 17.861627, 13.581244, 11.532624, 0.383425, 0.000000, 2.516538, 2.976584, 2.897498, 1.300007, 5.316874, 8.740732, 14.913847, 82.021000, , Heat lost through all components of envelope
system : building : zone_03 : envelope : all_components : net_flux : , GJ, 17.861627, 13.581244, 11.532624, 0.383425, 0.000000, 2.516538, 2.976584, 2.897498, 1.300007, 5.316874, 8.740732, 14.913847, 82.021000, , Net flux through all components of envelope
system : building : zone_03 : envelope : ceilings : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of ceilings to cooling load
system : building : zone_03 : envelope : ceilings : heat_loss : , GJ, 1.930586, 1.565414, 1.262432, 0.046290, 0.000000, 0.120189, 0.138873, 0.088054, 0.103798, 0.660242, 1.133936, 1.722060, 8.771875, , Contribution of Ceilings to heating load
system : building : zone_03 : envelope : ceilings : net_flux : , GJ, 1.930586, 1.565414, 1.262432, 0.046290, 0.000000, 0.120189, 0.138873, 0.088054, 0.103798, 0.660242, 1.133936, 1.722060, 8.771875, , Contribution of ceilings to net heat flux
system : building : zone_03 : envelope : floors : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to cooling load
system : building : zone_03 : envelope : floors : heat_loss : , GJ, 0.719566, 0.728178, 0.747173, 0.026713, 0.000000, 0.669449, 0.856928, 0.842604, 0.296726, 0.362525, 0.463999, 0.632670, 6.346531, , Contribution of overhanging floors to heating load
